Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1705,CA-2020-878464,04/25/2020,04/28/2020,Second Class,CG-83460,Customer_0127,Home Office,United States,Seattle,California,37924,Central,TEC-6073,Furniture,Chairs,HON 5700 Chair,379.41,3,0.4,-15.18
1706,CA-2023-149525,07/30/2023,08/02/2023,Second Class,CG-95009,Customer_0200,Consumer,United States,Chicago,California,89244,West,TEC-4370,Technology,Accessories,Belkin Charger,2667.25,7,0.4,80.02
1707,CA-2021-351756,07/13/2021,07/17/2021,Same Day,CG-81002,Customer_0130,Consumer,United States,New York,California,41927,South,TEC-3165,Office Supplies,Storage,Storex Dura,82.92,2,0.0,37.31
1708,CA-2022-163026,07/03/2022,07/05/2022,Standard Class,CG-81498,Customer_0080,Consumer,United States,Los Angeles,California,22915,West,TEC-4850,Technology,Accessories,Logitech MX Keys,1191.31,4,0.4,35.74
1709,CA-2023-818422,01/01/2023,01/07/2023,Standard Class,CG-98095,Customer_0100,Home Office,United States,New York,Florida,39132,East,TEC-7804,Furniture,Tables,Safco Writing Desk,317.74,1,0.1,63.55
1710,CA-2020-885473,01/19/2020,01/21/2020,First Class,CG-94936,Customer_0125,Corporate,United States,Houston,New York,16051,West,TEC-1700,Office Supplies,Art,Sanford Pencils,308.07,7,0.5,15.4
1711,CA-2020-109264,02/17/2020,02/20/2020,Same Day,CG-24960,Customer_0112,Consumer,United States,Chicago,Washington,57865,East,TEC-1451,Technology,Accessories,Belkin Charger,1024.43,2,0.5,-51.22
1712,CA-2023-184858,09/01/2023,09/07/2023,Standard Class,CG-86564,Customer_0193,Consumer,United States,Seattle,Texas,94224,Central,TEC-5979,Technology,Computers,Dell Inspiron 15,1620.54,8,0.3,178.26
1713,CA-2022-508404,01/10/2022,01/13/2022,Standard Class,CG-88648,Customer_0048,Corporate,United States,Houston,Florida,20256,Central,TEC-4871,Furniture,Furnishings,Deflecto Docuholder,2238.57,10,0.3,89.54
1714,CA-2022-352201,06/18/2022,06/22/2022,First Class,CG-62532,Customer_0028,Consumer,United States,Houston,Florida,67752,West,TEC-9911,Office Supplies,Labels,Pres-a-ply Labels,350.02,7,0.4,45.5
1715,CA-2021-883747,03/24/2021,03/25/2021,First Class,CG-16099,Customer_0043,Home Office,United States,Los Angeles,New York,95888,Central,TEC-5729,Furniture,Furnishings,Deflecto Docuholder,1196.89,8,0.5,-143.63
1716,CA-2023-314741,09/28/2023,10/02/2023,Second Class,CG-10111,Customer_0076,Home Office,United States,New York,California,69910,West,TEC-7817,Furniture,Bookcases,Bush Barrister,1182.84,7,0.4,-47.31
1717,CA-2020-218168,07/17/2020,07/23/2020,Same Day,CG-79712,Customer_0189,Corporate,United States,Los Angeles,Florida,44331,Central,TEC-8851,Technology,Phones,Samsung Galaxy S23,954.63,3,0.1,257.75
1718,CA-2020-721968,02/25/2020,03/03/2020,Same Day,CG-12863,Customer_0056,Corporate,United States,Seattle,Washington,40320,Central,TEC-1048,Furniture,Bookcases,Bush Barrister,3323.15,9,0.4,-132.93
1719,CA-2020-902693,02/27/2020,03/01/2020,First Class,CG-85583,Customer_0047,Home Office,United States,Los Angeles,Washington,24891,East,TEC-3747,Furniture,Tables,Lorell Mahogany,1190.1,4,0.0,333.23
1720,CA-2022-152302,09/15/2022,09/16/2022,Same Day,CG-99861,Customer_0038,Home Office,United States,New York,California,81200,South,TEC-8400,Furniture,Tables,Lorell Mahogany,271.84,2,0.2,32.62
1721,CA-2020-662533,12/14/2020,12/16/2020,Standard Class,CG-68503,Customer_0179,Home Office,United States,Houston,California,72974,East,TEC-6483,Furniture,Furnishings,Deflecto Docuholder,1558.3,9,0.0,436.32
1722,CA-2023-431060,10/18/2023,10/22/2023,Second Class,CG-27671,Customer_0028,Corporate,United States,New York,California,46589,Central,TEC-9950,Office Supplies,Art,Faber-Castell,445.72,10,0.0,200.57
1723,CA-2022-109870,04/18/2022,04/25/2022,Same Day,CG-20088,Customer_0127,Consumer,United States,Chicago,Florida,41883,Central,TEC-2551,Furniture,Bookcases,IKEA Billy,526.45,2,0.0,147.41
1724,CA-2022-881028,04/15/2022,04/17/2022,Same Day,CG-23547,Customer_0108,Home Office,United States,Chicago,Washington,63807,West,TEC-4570,Technology,Copiers,HP LaserJet Pro,2276.72,6,0.0,796.85
1725,CA-2022-511003,09/26/2022,10/01/2022,Second Class,CG-16207,Customer_0030,Consumer,United States,New York,Florida,20074,West,TEC-7979,Technology,Computers,Lenovo ThinkPad,4593.08,10,0.0,1607.58
1726,CA-2022-542070,10/08/2022,10/11/2022,Standard Class,CG-41729,Customer_0020,Corporate,United States,Seattle,Washington,53178,East,TEC-5386,Office Supplies,Paper,Hammermill Copy Paper,202.1,7,0.1,74.78
1727,CA-2023-886154,03/30/2023,03/31/2023,First Class,CG-58702,Customer_0133,Corporate,United States,Seattle,New York,54793,West,TEC-7899,Furniture,Chairs,HON 5700 Chair,2345.11,8,0.3,93.8
1728,CA-2021-252567,04/25/2021,05/01/2021,First Class,CG-54829,Customer_0028,Corporate,United States,Chicago,California,88669,West,TEC-4018,Technology,Copiers,HP LaserJet Pro,1766.01,4,0.0,618.1
1729,CA-2021-958679,10/22/2021,10/27/2021,Second Class,CG-34624,Customer_0104,Consumer,United States,New York,Washington,61795,West,TEC-4821,Office Supplies,Storage,Storex Dura,391.45,7,0.0,176.15
1730,CA-2023-433802,03/16/2023,03/21/2023,Second Class,CG-22296,Customer_0081,Corporate,United States,Los Angeles,California,89050,Central,TEC-4970,Furniture,Bookcases,Sauder Bookcase,1223.33,4,0.2,146.8
1731,CA-2020-782216,01/18/2020,01/25/2020,Same Day,CG-96717,Customer_0079,Corporate,United States,Seattle,Washington,70924,South,TEC-3221,Office Supplies,Art,Dixon Ticonderoga,306.04,6,0.0,137.72
1732,CA-2023-606939,07/13/2023,07/16/2023,Second Class,CG-53073,Customer_0167,Consumer,United States,Houston,Florida,76613,West,TEC-2054,Office Supplies,Labels,Pres-a-ply Labels,144.31,3,0.5,7.22
1733,CA-2020-826045,05/16/2020,05/18/2020,Second Class,CG-25862,Customer_0123,Home Office,United States,Los Angeles,Texas,11468,East,TEC-3953,Office Supplies,Art,Sanford Pencils,266.79,7,0.5,13.34
1734,CA-2021-950141,09/17/2021,09/19/2021,Standard Class,CG-63974,Customer_0173,Consumer,United States,Los Angeles,New York,66869,East,TEC-6122,Office Supplies,Paper,Georgia-Pacific,118.81,5,0.1,43.96
1735,CA-2021-410935,09/23/2021,09/24/2021,First Class,CG-30355,Customer_0172,Home Office,United States,New York,New York,46636,West,TEC-5008,Office Supplies,Binders,Fellowes Binder,158.04,5,0.0,71.12
1736,CA-2022-789302,01/23/2022,01/24/2022,Standard Class,CG-54087,Customer_0107,Corporate,United States,New York,Washington,85491,Central,TEC-5669,Furniture,Furnishings,Eldon Wave Desk,309.01,2,0.4,-12.36
1737,CA-2020-301872,07/30/2020,08/02/2020,Same Day,CG-15102,Customer_0082,Corporate,United States,Los Angeles,Texas,52570,South,TEC-2529,Furniture,Tables,Bush Furniture,2520.09,9,0.0,705.63
1738,CA-2023-128480,11/02/2023,11/08/2023,Second Class,CG-51721,Customer_0099,Corporate,United States,Seattle,Texas,33755,West,TEC-3874,Office Supplies,Paper,Xerox 4200,93.39,2,0.0,42.03
1739,CA-2020-729091,03/13/2020,03/19/2020,Second Class,CG-32004,Customer_0146,Corporate,United States,Los Angeles,New York,80419,East,TEC-7286,Technology,Copiers,HP LaserJet Pro,2611.79,7,0.4,78.35
1740,CA-2020-738404,07/10/2020,07/15/2020,Standard Class,CG-91410,Customer_0060,Corporate,United States,Los Angeles,Texas,95682,Central,TEC-3437,Technology,Phones,Motorola Edge,4616.77,9,0.1,1246.53
1741,CA-2021-311363,08/25/2021,08/26/2021,First Class,CG-98414,Customer_0133,Home Office,United States,Seattle,New York,41212,South,TEC-5216,Furniture,Tables,Bush Furniture,770.16,4,0.1,154.03
1742,CA-2021-632393,03/03/2021,03/07/2021,Same Day,CG-57444,Customer_0074,Consumer,United States,Chicago,New York,83665,Central,TEC-3893,Technology,Copiers,HP LaserJet Pro,3017.61,10,0.0,1056.16
1743,CA-2022-456542,02/24/2022,03/01/2022,Standard Class,CG-85709,Customer_0089,Consumer,United States,Seattle,Washington,91456,East,TEC-7114,Office Supplies,Storage,Storex Dura,37.99,1,0.1,14.06
1744,CA-2023-397144,05/31/2023,06/03/2023,First Class,CG-37463,Customer_0083,Home Office,United States,New York,Florida,63065,South,TEC-6376,Office Supplies,Binders,Avery Heavy Duty,370.77,10,0.4,48.2
1745,CA-2020-387277,04/01/2020,04/04/2020,Second Class,CG-82152,Customer_0131,Corporate,United States,Los Angeles,Texas,47329,South,TEC-7585,Technology,Computers,Dell Inspiron 15,504.81,1,0.3,55.53
1746,CA-2023-579183,09/27/2023,10/01/2023,Standard Class,CG-63553,Customer_0180,Consumer,United States,Houston,California,66784,South,TEC-1843,Furniture,Furnishings,Rogers Easel,2500.4,9,0.2,300.05
1747,CA-2020-937204,06/23/2020,06/30/2020,First Class,CG-68724,Customer_0027,Corporate,United States,Houston,Florida,56988,Central,TEC-7862,Office Supplies,Art,Sanford Pencils,42.11,2,0.1,15.58
1748,CA-2022-120974,06/04/2022,06/10/2022,Standard Class,CG-60378,Customer_0126,Home Office,United States,Chicago,Texas,83790,Central,TEC-3960,Technology,Accessories,Logitech MX Keys,4420.7,9,0.4,132.62
1749,CA-2021-439953,02/22/2021,02/25/2021,Standard Class,CG-94634,Customer_0086,Corporate,United States,Houston,Washington,40058,East,TEC-8937,Furniture,Furnishings,Rogers Easel,1862.25,9,0.2,223.47
1750,CA-2021-971826,12/03/2021,12/06/2021,Second Class,CG-53402,Customer_0115,Consumer,United States,Chicago,California,27046,West,TEC-6413,Technology,Accessories,Logitech MX Keys,3364.68,9,0.5,-168.23
1751,CA-2020-892272,04/24/2020,05/01/2020,Same Day,CG-49433,Customer_0132,Consumer,United States,Houston,New York,77803,East,TEC-5710,Office Supplies,Storage,Iris Weathertight,296.91,8,0.0,133.61
1752,CA-2023-331457,03/19/2023,03/21/2023,Standard Class,CG-21086,Customer_0006,Consumer,United States,Los Angeles,Florida,81994,South,TEC-7182,Office Supplies,Binders,Fellowes Binder,194.84,7,0.3,40.92
1753,CA-2023-254591,05/16/2023,05/19/2023,Same Day,CG-70249,Customer_0090,Home Office,United States,Houston,Florida,16392,West,TEC-4542,Office Supplies,Paper,Hammermill Copy Paper,228.54,5,0.3,47.99
1754,CA-2022-813034,03/04/2022,03/07/2022,First Class,CG-37693,Customer_0161,Home Office,United States,Chicago,Florida,76672,South,TEC-7185,Technology,Phones,Apple iPhone 14,2003.77,7,0.2,380.72
1755,CA-2021-561105,05/15/2021,05/17/2021,Same Day,CG-21636,Customer_0123,Home Office,United States,New York,Florida,38814,West,TEC-3032,Office Supplies,Binders,Fellowes Binder,83.54,3,0.3,17.54
1756,CA-2022-242506,07/03/2022,07/06/2022,Same Day,CG-42113,Customer_0101,Corporate,United States,Seattle,Texas,15392,Central,TEC-9346,Furniture,Furnishings,Eldon Wave Desk,1177.85,7,0.4,-47.11
1757,CA-2023-781640,06/11/2023,06/16/2023,Second Class,CG-47389,Customer_0129,Home Office,United States,Chicago,New York,86996,South,TEC-6802,Furniture,Bookcases,Bush Barrister,1669.91,6,0.2,200.39
1758,CA-2021-684657,01/24/2021,01/28/2021,Same Day,CG-46882,Customer_0007,Corporate,United States,Los Angeles,California,72916,South,TEC-7901,Furniture,Chairs,HON 5700 Chair,1778.59,8,0.4,-71.14
1759,CA-2022-432493,08/14/2022,08/17/2022,Same Day,CG-37223,Customer_0167,Consumer,United States,New York,Washington,87117,West,TEC-1953,Furniture,Furnishings,Eldon Wave Desk,798.05,4,0.0,223.45
1760,CA-2020-517782,03/07/2020,03/13/2020,First Class,CG-76353,Customer_0039,Consumer,United States,Chicago,Texas,55010,West,TEC-5000,Office Supplies,Storage,Iris Weathertight,51.85,1,0.3,10.89
1761,CA-2022-310013,12/11/2022,12/18/2022,Second Class,CG-63951,Customer_0111,Consumer,United States,New York,California,44108,Central,TEC-8641,Office Supplies,Art,Faber-Castell,134.71,4,0.0,60.62
1762,CA-2020-964521,02/29/2020,03/07/2020,Same Day,CG-20196,Customer_0021,Home Office,United States,Seattle,Washington,84409,West,TEC-7538,Technology,Phones,Motorola Edge,2103.89,4,0.3,231.43
1763,CA-2021-925811,10/05/2021,10/06/2021,First Class,CG-62663,Customer_0110,Consumer,United States,Chicago,Texas,71654,West,TEC-8351,Office Supplies,Binders,Fellowes Binder,240.57,6,0.5,12.03
1764,CA-2022-868687,05/20/2022,05/21/2022,Same Day,CG-62415,Customer_0172,Home Office,United States,Houston,Washington,29301,South,TEC-1259,Office Supplies,Art,Dixon Ticonderoga,31.23,1,0.5,1.56
1765,CA-2022-652341,02/02/2022,02/08/2022,Standard Class,CG-46205,Customer_0184,Consumer,United States,Los Angeles,New York,10473,East,TEC-3956,Furniture,Furnishings,Eldon Wave Desk,2715.42,10,0.0,760.32
1766,CA-2023-813460,03/22/2023,03/28/2023,Second Class,CG-91676,Customer_0137,Corporate,United States,Los Angeles,New York,18793,East,TEC-5151,Furniture,Furnishings,Eldon Wave Desk,203.89,1,0.5,-24.47
1767,CA-2020-608091,04/22/2020,04/25/2020,First Class,CG-69122,Customer_0063,Consumer,United States,Seattle,Washington,21834,West,TEC-5150,Technology,Phones,Motorola Edge,2453.07,7,0.2,466.08
1768,CA-2022-102792,07/18/2022,07/24/2022,Second Class,CG-52901,Customer_0156,Corporate,United States,Chicago,California,12187,Central,TEC-3727,Technology,Accessories,Anker USB-C Hub,2729.49,5,0.0,955.32
1769,CA-2021-533711,04/07/2021,04/14/2021,First Class,CG-75129,Customer_0123,Corporate,United States,New York,New York,21819,South,TEC-4335,Office Supplies,Paper,Xerox 4200,82.98,2,0.4,10.79
1770,CA-2022-538732,01/20/2022,01/21/2022,First Class,CG-80059,Customer_0021,Corporate,United States,Los Angeles,Washington,79104,East,TEC-9814,Technology,Computers,HP EliteBook,3146.0,9,0.2,597.74
1771,CA-2022-752862,01/16/2022,01/22/2022,Standard Class,CG-85672,Customer_0134,Corporate,United States,New York,New York,82613,East,TEC-7145,Office Supplies,Binders,Cardinal Showcase,396.83,9,0.3,83.33
1772,CA-2021-995289,11/07/2021,11/10/2021,Standard Class,CG-87017,Customer_0057,Corporate,United States,Seattle,Washington,22019,West,TEC-9974,Furniture,Furnishings,Eldon Wave Desk,1694.54,10,0.1,338.91
1773,CA-2020-837754,03/25/2020,03/31/2020,Second Class,CG-50862,Customer_0041,Consumer,United States,Seattle,Texas,85265,West,TEC-8590,Technology,Phones,Samsung Galaxy S23,1929.42,7,0.0,675.3
1774,CA-2021-595118,05/10/2021,05/17/2021,Second Class,CG-48691,Customer_0024,Consumer,United States,Chicago,Florida,21550,West,TEC-4221,Office Supplies,Binders,Avery Heavy Duty,81.2,2,0.0,36.54
1775,CA-2021-436307,05/25/2021,05/26/2021,Second Class,CG-15110,Customer_0049,Consumer,United States,Chicago,Texas,11345,Central,TEC-8369,Office Supplies,Storage,Storex Dura,215.84,4,0.0,97.13
1776,CA-2022-478077,06/22/2022,06/27/2022,First Class,CG-96985,Customer_0197,Corporate,United States,Chicago,Florida,63317,West,TEC-8080,Office Supplies,Binders,Avery Heavy Duty,599.93,10,0.4,77.99
1777,CA-2021-726666,05/01/2021,05/07/2021,Standard Class,CG-28528,Customer_0105,Home Office,United States,Seattle,Texas,54727,Central,TEC-3501,Furniture,Bookcases,Sauder Bookcase,2794.46,9,0.0,782.45
1778,CA-2020-828523,04/22/2020,04/26/2020,Same Day,CG-93979,Customer_0098,Home Office,United States,Seattle,California,12263,Central,TEC-1964,Office Supplies,Binders,Fellowes Binder,41.83,2,0.0,18.82
1779,CA-2023-537679,12/09/2023,12/15/2023,Second Class,CG-29915,Customer_0176,Consumer,United States,Houston,Texas,93628,East,TEC-7588,Technology,Accessories,Logitech MX Keys,723.6,2,0.0,253.26
1780,CA-2020-762099,12/15/2020,12/21/2020,First Class,CG-75086,Customer_0147,Home Office,United States,New York,California,11457,South,TEC-6656,Office Supplies,Labels,Maco Labels,63.66,3,0.1,23.55
1781,CA-2023-151544,03/10/2023,03/12/2023,Second Class,CG-30696,Customer_0038,Consumer,United States,New York,Florida,45039,East,TEC-6564,Office Supplies,Storage,Storex Dura,151.21,3,0.5,7.56
1782,CA-2023-739694,06/14/2023,06/18/2023,First Class,CG-21583,Customer_0076,Corporate,United States,Los Angeles,California,53408,East,TEC-9384,Furniture,Tables,Bush Furniture,2878.55,8,0.0,805.99
1783,CA-2023-402027,08/08/2023,08/09/2023,Standard Class,CG-32741,Customer_0047,Corporate,United States,New York,Florida,57004,East,TEC-5922,Office Supplies,Labels,Maco Labels,52.24,1,0.0,23.51
1784,CA-2022-765388,09/04/2022,09/07/2022,First Class,CG-67101,Customer_0101,Home Office,United States,Chicago,New York,14623,South,TEC-2536,Furniture,Bookcases,Sauder Bookcase,1308.23,10,0.0,366.3
1785,CA-2022-863368,03/07/2022,03/10/2022,Same Day,CG-55559,Customer_0109,Home Office,United States,Seattle,Washington,41149,Central,TEC-2213,Furniture,Tables,Safco Writing Desk,2382.44,9,0.5,-285.89
1786,CA-2021-202432,02/25/2021,03/01/2021,Second Class,CG-82877,Customer_0098,Consumer,United States,Chicago,Florida,87217,West,TEC-5539,Furniture,Tables,Safco Writing Desk,1307.58,10,0.0,366.12
1787,CA-2023-227143,09/24/2023,10/01/2023,First Class,CG-78295,Customer_0151,Corporate,United States,Los Angeles,Washington,32084,South,TEC-5748,Technology,Phones,Apple iPhone 14,1860.03,9,0.3,204.6
1788,CA-2021-422568,09/22/2021,09/23/2021,Same Day,CG-26796,Customer_0144,Consumer,United States,Seattle,Texas,22186,West,TEC-7698,Furniture,Furnishings,Rogers Easel,364.26,1,0.1,72.85
1789,CA-2022-617392,08/29/2022,08/31/2022,Standard Class,CG-82953,Customer_0066,Home Office,United States,Seattle,Florida,92154,West,TEC-9662,Office Supplies,Storage,Iris Weathertight,100.18,4,0.4,13.02
1790,CA-2022-266566,04/27/2022,05/04/2022,Second Class,CG-80322,Customer_0001,Consumer,United States,Seattle,New York,30219,Central,TEC-5021,Furniture,Tables,Bush Furniture,650.67,3,0.0,182.19
1791,CA-2022-608515,02/03/2022,02/05/2022,Same Day,CG-93773,Customer_0127,Home Office,United States,New York,Washington,62327,West,TEC-5563,Furniture,Bookcases,Bush Barrister,2761.86,9,0.4,-110.47
1792,CA-2021-450982,10/25/2021,11/01/2021,Second Class,CG-20400,Customer_0060,Corporate,United States,Los Angeles,California,72596,East,TEC-6281,Furniture,Bookcases,IKEA Billy,1343.17,5,0.5,-161.18
1793,CA-2021-389862,12/06/2021,12/12/2021,Standard Class,CG-99893,Customer_0017,Home Office,United States,Chicago,Washington,60563,Central,TEC-3563,Office Supplies,Paper,Georgia-Pacific,395.42,10,0.5,19.77
1794,CA-2022-450900,05/27/2022,05/31/2022,Second Class,CG-45156,Customer_0157,Corporate,United States,Chicago,Texas,19429,Central,TEC-6868,Technology,Phones,Motorola Edge,3972.08,10,0.2,754.7
1795,CA-2023-857727,08/06/2023,08/10/2023,Standard Class,CG-16530,Customer_0145,Consumer,United States,Chicago,Washington,34076,Central,TEC-1999,Technology,Copiers,HP LaserJet Pro,3955.87,9,0.1,1068.08
1796,CA-2020-280933,08/13/2020,08/17/2020,First Class,CG-28950,Customer_0033,Home Office,United States,Chicago,Washington,38176,East,TEC-6002,Technology,Phones,Motorola Edge,2581.46,6,0.0,903.51
1797,CA-2023-557067,09/19/2023,09/24/2023,Standard Class,CG-20854,Customer_0163,Home Office,United States,New York,Texas,11062,East,TEC-4342,Furniture,Furnishings,Eldon Wave Desk,1234.84,9,0.2,148.18
1798,CA-2021-933157,02/06/2021,02/09/2021,Same Day,CG-62460,Customer_0192,Corporate,United States,New York,Texas,52768,West,TEC-5279,Technology,Accessories,Logitech MX Keys,3992.8,8,0.3,439.21
1799,CA-2021-744931,07/12/2021,07/16/2021,Same Day,CG-73511,Customer_0069,Home Office,United States,Houston,New York,74981,West,TEC-3228,Furniture,Tables,Bush Furniture,1044.37,3,0.0,292.42
1800,CA-2020-212287,04/08/2020,04/14/2020,Second Class,CG-79561,Customer_0090,Corporate,United States,Houston,New York,75707,Central,TEC-6970,Office Supplies,Paper,Xerox 4200,224.81,5,0.0,101.16
1801,CA-2020-806297,03/28/2020,03/30/2020,Same Day,CG-69505,Customer_0088,Corporate,United States,Seattle,New York,21710,West,TEC-3600,Furniture,Bookcases,IKEA Billy,1057.08,4,0.0,295.98
1802,CA-2022-402589,03/02/2022,03/04/2022,Same Day,CG-10331,Customer_0115,Home Office,United States,Seattle,California,72979,South,TEC-6626,Furniture,Tables,Bush Furniture,1346.5,6,0.2,161.58
1803,CA-2020-171850,06/17/2020,06/23/2020,Second Class,CG-85050,Customer_0174,Home Office,United States,Chicago,Texas,22579,West,TEC-6026,Office Supplies,Labels,Avery Address Labels,314.65,8,0.3,66.08
